domain,subject,image_path,ground_truth_path,baseline_raw_prediction_path,baseline_filtered_prediction_path,baseline_probability_path,sweep_raw_prediction_path,sweep_filtered_prediction_path,sweep_probability_path,baseline_raw_dice,baseline_raw_hd95_mm,baseline_raw_assd_mm,baseline_raw_fp_voxels,baseline_raw_fn_voxels,baseline_raw_surface_dice_0.1mm,baseline_raw_surface_dice_0.2mm,baseline_raw_surface_dice_0.5mm,baseline_raw_surface_dice_1mm,baseline_raw_iou,baseline_raw_precision,baseline_raw_recall,baseline_raw_fp_fn_ratio,baseline_raw_total_residual_error,baseline_filtered_dice,baseline_filtered_hd95_mm,baseline_filtered_assd_mm,baseline_filtered_fp_voxels,baseline_filtered_fn_voxels,baseline_filtered_surface_dice_0.1mm,baseline_filtered_surface_dice_0.2mm,baseline_filtered_surface_dice_0.5mm,baseline_filtered_surface_dice_1mm,baseline_filtered_iou,baseline_filtered_precision,baseline_filtered_recall,baseline_filtered_fp_fn_ratio,baseline_filtered_total_residual_error,sweep_raw_dice,sweep_raw_hd95_mm,sweep_raw_assd_mm,sweep_raw_fp_voxels,sweep_raw_fn_voxels,sweep_raw_surface_dice_0.1mm,sweep_raw_surface_dice_0.2mm,sweep_raw_surface_dice_0.5mm,sweep_raw_surface_dice_1mm,sweep_raw_iou,sweep_raw_precision,sweep_raw_recall,sweep_raw_fp_fn_ratio,sweep_raw_total_residual_error,sweep_filtered_dice,sweep_filtered_hd95_mm,sweep_filtered_assd_mm,sweep_filtered_fp_voxels,sweep_filtered_fn_voxels,sweep_filtered_surface_dice_0.1mm,sweep_filtered_surface_dice_0.2mm,sweep_filtered_surface_dice_0.5mm,sweep_filtered_surface_dice_1mm,sweep_filtered_iou,sweep_filtered_precision,sweep_filtered_recall,sweep_filtered_fp_fn_ratio,sweep_filtered_total_residual_error
Mouse,POLYIC_20190510_mouse39__E4_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190510_mouse39__E4_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190510_mouse39__E4_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/native_predictions/mouse/POLYIC_20190510_mouse39__E4_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/filtered_predictions/mouse/POLYIC_20190510_mouse39__E4_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/probability_maps/mouse/POLYIC_20190510_mouse39__E4_P1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb48/native_predictions/mouse/POLYIC_20190510_mouse39__E4_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb48/filtered_predictions/mouse/POLYIC_20190510_mouse39__E4_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb48/probability_maps/mouse/POLYIC_20190510_mouse39__E4_P1_probability.nii.gz,0.9793219226819717,0.10000000149011612,0.025302355629467813,1904,2949,0.7885703187589522,0.9732708601393508,1.0,1.0,0.9594816861897089,0.9837019790454016,0.9749806989115034,0.6456425907087148,4853,0.9793219226819717,0.10000000149011612,0.025302355629467813,1904,2949,0.7885703187589522,0.9732708601393508,1.0,1.0,0.9594816861897089,0.9837019790454016,0.9749806989115034,0.6456425907087148,4853,0.9805445481273168,0.10000000149011612,0.02299501436416777,1759,2807,0.8042964035722906,0.9790007241129616,1.0,1.0,0.9618316782024275,0.9849427756995746,0.976185426193486,0.6266476665479159,4566,0.9805445481273168,0.10000000149011612,0.02299501436416777,1759,2807,0.8042964035722906,0.9790007241129616,1.0,1.0,0.9618316782024275,0.9849427756995746,0.976185426193486,0.6266476665479159,4566
Mouse,POLYIC_20190510_mouse42__E2_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190510_mouse42__E2_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190510_mouse42__E2_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/native_predictions/mouse/POLYIC_20190510_mouse42__E2_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/filtered_predictions/mouse/POLYIC_20190510_mouse42__E2_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/probability_maps/mouse/POLYIC_20190510_mouse42__E2_P1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb48/native_predictions/mouse/POLYIC_20190510_mouse42__E2_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb48/filtered_predictions/mouse/POLYIC_20190510_mouse42__E2_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb48/probability_maps/mouse/POLYIC_20190510_mouse42__E2_P1_probability.nii.gz,0.9796471947842393,0.10000000149011612,0.026509234064009596,1807,2860,0.7918502470728561,0.9688663859204986,1.0,1.0,0.9601063375104714,0.9841666228554404,0.9751690846421657,0.6318181818181818,4667,0.9796471947842393,0.10000000149011612,0.026509234064009596,1807,2860,0.7918502470728561,0.9688663859204986,1.0,1.0,0.9601063375104714,0.9841666228554404,0.9751690846421657,0.6318181818181818,4667,0.9799417169470865,0.10000000149011612,0.025234349753212218,1558,3033,0.7971666183154433,0.9728024369016536,0.999927473165071,1.0,0.9606722804252293,0.9862977555758813,0.9736670747271639,0.5136828222881635,4591,0.979950279839742,0.10000000149011612,0.025207259590002282,1556,3033,0.7972051641603404,0.9728494753638606,0.9999758232193801,1.0,0.9606887394526064,0.986315104395701,0.9736670747271639,0.5130234091658424,4589
Mouse,POLYIC_20190510_mouse43__E2_P1_1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190510_mouse43__E2_P1_1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190510_mouse43__E2_P1_1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/native_predictions/mouse/POLYIC_20190510_mouse43__E2_P1_1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/filtered_predictions/mouse/POLYIC_20190510_mouse43__E2_P1_1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/probability_maps/mouse/POLYIC_20190510_mouse43__E2_P1_1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb48/native_predictions/mouse/POLYIC_20190510_mouse43__E2_P1_1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb48/filtered_predictions/mouse/POLYIC_20190510_mouse43__E2_P1_1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb48/probability_maps/mouse/POLYIC_20190510_mouse43__E2_P1_1_probability.nii.gz,0.9722110913936434,0.20000000298023224,0.03061061313775993,1654,2715,0.7785718435884028,0.9457904828307477,0.9999709488118064,1.0,0.9459248715885884,0.9788165983606557,0.9656941408372398,0.609208103130755,4369,0.9722420109912477,0.20000000298023224,0.030568430214321523,1649,2715,0.7786849522038527,0.9458988290670308,1.0,1.0,0.9459834137888352,0.9788792827409543,0.9656941408372398,0.607366482504604,4364,0.96349031580001,0.22360680108197992,0.05033672957599784,3701,2135,0.7558145989453233,0.9234526783236192,0.980044407438246,0.9930890924229808,0.9295526423794693,0.9541427633290792,0.9730228326657485,1.7334894613583138,5836,0.9635023710321184,0.22360680108197992,0.05031774029685936,3699,2135,0.7558565560119906,0.9235039413789276,0.9800432996558233,0.9930887087820583,0.9295750845002414,0.9541664085248746,0.9730228326657485,1.732552693208431,5834
Mouse,POLYIC_20190510_mouse43__E9_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190510_mouse43__E9_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190510_mouse43__E9_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/native_predictions/mouse/POLYIC_20190510_mouse43__E9_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/filtered_predictions/mouse/POLYIC_20190510_mouse43__E9_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/probability_maps/mouse/POLYIC_20190510_mouse43__E9_P1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb48/native_predictions/mouse/POLYIC_20190510_mouse43__E9_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb48/filtered_predictions/mouse/POLYIC_20190510_mouse43__E9_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb48/probability_maps/mouse/POLYIC_20190510_mouse43__E9_P1_probability.nii.gz,0.9531438429585958,0.4000000059604645,0.08674332226720438,7726,3464,0.6189610147360567,0.8332867002424921,0.9650951315053161,0.9968522663682149,0.9104821484284377,0.9364319272003225,0.9704630916548002,2.2303695150115472,11190,0.9531438429585958,0.4000000059604645,0.08674332226720438,7726,3464,0.6189610147360567,0.8332867002424921,0.9650951315053161,0.9968522663682149,0.9104821484284377,0.9364319272003225,0.9704630916548002,2.2303695150115472,11190,0.9488348001888045,0.5385164887379713,0.1036591564843665,8548,3701,0.6237634917415895,0.8206809527028549,0.9414137317199577,0.991955654701548,0.9026505066560699,0.9300055681111002,0.9684422350503509,2.3096460416103755,12249,0.9488665082103487,0.5385164887379713,0.10355611084090888,8540,3701,0.6238759550156634,0.8208289197899529,0.9415834666786865,0.9919542043226431,0.9027079011580311,0.9300664941531003,0.9684422350503509,2.307484463658471,12241
Mouse,POLYIC_20190517_mouse33__E2_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190517_mouse33__E2_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190517_mouse33__E2_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/native_predictions/mouse/POLYIC_20190517_mouse33__E2_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/filtered_predictions/mouse/POLYIC_20190517_mouse33__E2_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/probability_maps/mouse/POLYIC_20190517_mouse33__E2_P1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb48/native_predictions/mouse/POLYIC_20190517_mouse33__E2_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb48/filtered_predictions/mouse/POLYIC_20190517_mouse33__E2_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb48/probability_maps/mouse/POLYIC_20190517_mouse33__E2_P1_probability.nii.gz,0.9780392619016323,0.14142135834465194,0.02924265948764805,3045,1800,0.7756377680658604,0.9611240979774367,0.9999745909137108,1.0,0.9570223448324803,0.9725509992518007,0.9835898183939902,1.6916666666666667,4845,0.9780392619016323,0.14142135834465194,0.02924265948764805,3045,1800,0.7756377680658604,0.9611240979774367,0.9999745909137108,1.0,0.9570223448324803,0.9725509992518007,0.9835898183939902,1.6916666666666667,4845,0.9780182371924346,0.10000000149011612,0.02906586939247101,2893,1950,0.78184472862753,0.962969489477394,0.9991692679488471,0.9996979156177626,0.9569820840106235,0.9738500058753875,0.982222303260156,1.4835897435897436,4843,0.9781603090513739,0.10000000149011612,0.028317050041623625,2861,1950,0.7824750579461857,0.9637458429910309,0.9999748060062481,1.0,0.957254173737661,0.9741317733433394,0.982222303260156,1.4671794871794872,4811
Mouse,POLYIC_20190517_mouse35__E2_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190517_mouse35__E2_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190517_mouse35__E2_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/native_predictions/mouse/POLYIC_20190517_mouse35__E2_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/filtered_predictions/mouse/POLYIC_20190517_mouse35__E2_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/probability_maps/mouse/POLYIC_20190517_mouse35__E2_P1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb48/native_predictions/mouse/POLYIC_20190517_mouse35__E2_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb48/filtered_predictions/mouse/POLYIC_20190517_mouse35__E2_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb48/probability_maps/mouse/POLYIC_20190517_mouse35__E2_P1_probability.nii.gz,0.9795426874138692,0.10000000149011612,0.025215071915302038,2128,2459,0.7976343660298921,0.9707017717509651,1.0,1.0,0.9599055985315327,0.9809908348668108,0.9780988091951156,0.865392435949573,4587,0.9795426874138692,0.10000000149011612,0.025215071915302038,2128,2459,0.7976343660298921,0.9707017717509651,1.0,1.0,0.9599055985315327,0.9809908348668108,0.9780988091951156,0.865392435949573,4587,0.9796817277635692,0.10000000149011612,0.026082812942936885,2619,1957,0.801749841145706,0.9665917200254167,0.9995845349235055,1.0,0.9601726779000139,0.9768104906188296,0.9825698941011961,1.338272866632601,4576,0.9797208790135298,0.10000000149011612,0.02596616334766875,2610,1957,0.8019262265027256,0.9668043706763793,0.9997311105135789,1.0,0.9602478957584409,0.9768883379084389,0.9825698941011961,1.3336739908022484,4567
Mouse,POLYIC_20190517_mouse36__E2_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190517_mouse36__E2_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190517_mouse36__E2_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/native_predictions/mouse/POLYIC_20190517_mouse36__E2_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/filtered_predictions/mouse/POLYIC_20190517_mouse36__E2_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/probability_maps/mouse/POLYIC_20190517_mouse36__E2_P1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb48/native_predictions/mouse/POLYIC_20190517_mouse36__E2_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb48/filtered_predictions/mouse/POLYIC_20190517_mouse36__E2_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb48/probability_maps/mouse/POLYIC_20190517_mouse36__E2_P1_probability.nii.gz,0.9804691384715166,0.10000000149011612,0.023005462249557407,1879,2638,0.8088739657033217,0.9784626454011273,0.9994963424871087,1.0,0.9616865712153084,0.9836974439952108,0.977261952989648,0.7122820318423048,4517,0.9804691384715166,0.10000000149011612,0.023005462249557407,1879,2638,0.8088739657033217,0.9784626454011273,0.9994963424871087,1.0,0.9616865712153084,0.9836974439952108,0.977261952989648,0.7122820318423048,4517,0.980323084760104,0.10000000149011612,0.02379508215640011,2083,2475,0.810321046373365,0.9744827586206897,0.9992627824019025,1.0,0.9614055884843353,0.9819848648648649,0.9786669195031763,0.8416161616161616,4558,0.9803781046414741,0.10000000149011612,0.02361596959833402,2070,2475,0.8105716392701667,0.9747841187525276,0.9995480172229226,1.0,0.9615114280149382,0.9820952842265509,0.9786669195031763,0.8363636363636363,4545
Mouse,POLYIC_20190517_mouse37__E3_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190517_mouse37__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190517_mouse37__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/native_predictions/mouse/POLYIC_20190517_mouse37__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/filtered_predictions/mouse/POLYIC_20190517_mouse37__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/probability_maps/mouse/POLYIC_20190517_mouse37__E3_P1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb48/native_predictions/mouse/POLYIC_20190517_mouse37__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb48/filtered_predictions/mouse/POLYIC_20190517_mouse37__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb48/probability_maps/mouse/POLYIC_20190517_mouse37__E3_P1_probability.nii.gz,0.9741379310344828,0.1988737822087165,0.037859738734399136,12086,3724,0.8947282519993471,0.955233276597729,0.998531091888363,0.9994170999556996,0.9495798319327731,0.9609928963565183,0.9876475641752825,3.245435016111708,15810,0.9742176125116561,0.1988737822087165,0.036972372037906855,12036,3724,0.8952500933184024,0.9557904068682345,0.999113475177305,1.0,0.9497312728258616,0.9611479997804971,0.9876475641752825,3.2320085929108484,15760,0.973548001995143,0.2109375,0.03951882219717974,12351,3824,0.8911359476973723,0.9482498647544286,0.9972720680486654,0.999689222942253,0.9484593569767071,0.9601588356354394,0.9873158661133943,3.2298640167364017,16175,0.9736387604100565,0.2109375,0.038870787740837194,12294,3824,0.8917209923752044,0.9488493699753519,0.9976158116606391,1.0,0.9486316540938832,0.9603354100190676,0.9873158661133943,3.214958158995816,16118
Mouse,POLYIC_20190517_mouse38__E3_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190517_mouse38__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190517_mouse38__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/native_predictions/mouse/POLYIC_20190517_mouse38__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/filtered_predictions/mouse/POLYIC_20190517_mouse38__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/probability_maps/mouse/POLYIC_20190517_mouse38__E3_P1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb48/native_predictions/mouse/POLYIC_20190517_mouse38__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb48/filtered_predictions/mouse/POLYIC_20190517_mouse38__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb48/probability_maps/mouse/POLYIC_20190517_mouse38__E3_P1_probability.nii.gz,0.9814981325217872,0.10000000149011612,0.022161587572418328,1968,2312,0.8083312792703968,0.9807986196697067,1.0,1.0,0.9636684662660011,0.9829598586915111,0.9800407472633723,0.8512110726643599,4280,0.9814981325217872,0.10000000149011612,0.022161587572418328,1968,2312,0.8083312792703968,0.9807986196697067,1.0,1.0,0.9636684662660011,0.9829598586915111,0.9800407472633723,0.8512110726643599,4280,0.9819418751404713,0.10000000149011612,0.021494908590420858,1935,2243,0.8147369964085901,0.9826781656934842,1.0,1.0,0.9645243735724415,0.983250813655564,0.9806364170033496,0.8626839054837272,4178,0.9819418751404713,0.10000000149011612,0.021494908590420858,1935,2243,0.8147369964085901,0.9826781656934842,1.0,1.0,0.9645243735724415,0.983250813655564,0.9806364170033496,0.8626839054837272,4178
Mouse,POLYIC_20190517_mouse39__E12_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190517_mouse39__E12_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190517_mouse39__E12_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/native_predictions/mouse/POLYIC_20190517_mouse39__E12_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/filtered_predictions/mouse/POLYIC_20190517_mouse39__E12_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/probability_maps/mouse/POLYIC_20190517_mouse39__E12_P1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb48/native_predictions/mouse/POLYIC_20190517_mouse39__E12_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb48/filtered_predictions/mouse/POLYIC_20190517_mouse39__E12_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb48/probability_maps/mouse/POLYIC_20190517_mouse39__E12_P1_probability.nii.gz,0.9762395092155486,0.1988737822087165,0.03645930679818975,11702,2547,0.9042603307282544,0.9546788747025499,0.9978378247792528,0.9993114861028906,0.9535819344498341,0.9615601923632828,0.9913739674669538,4.594424813506086,14249,0.9763518471575521,0.15722352966795397,0.03535949383157628,11633,2547,0.9050146280132498,0.9554752290916124,0.998646002079354,1.0,0.953796325862979,0.9617781866570287,0.9913739674669538,4.567334118570868,14180,0.9759552338909077,0.2109375,0.03653090059753354,11628,2784,0.9035591274397244,0.9494953119020283,0.9979190585533869,0.9996053386911596,0.9530396191556124,0.961764212644642,0.9905713095516292,4.176724137931035,14412,0.9760773693616127,0.1988737822087165,0.03549880912468383,11553,2784,0.9043703091894998,0.950347733448247,0.9985276690487306,1.0,0.9532725814967636,0.9620014603437728,0.9905713095516292,4.149784482758621,14337
