transform,stage,relative_l2,cosine,subject
axis2_+4mm,output_logits,0.2555699944496155,0.9669179320335388,043
axis2_+6mm,input,0.21049019694328308,0.9775959253311157,043
axis2_+6mm,encoder_level0,0.31242427229881287,0.9504185318946838,043
axis2_+6mm,encoder_level1,0.43537676334381104,0.9015176296234131,043
axis2_+6mm,encoder_level2,0.4704054296016693,0.8824656009674072,043
axis2_+6mm,encoder_level3,0.43606558442115784,0.9000366926193237,043
axis2_+6mm,encoder_level4,0.18558378517627716,0.9828169345855713,043
axis2_+6mm,output_logits,0.3308093845844269,0.9438238739967346,043
resampling_floor,input,2.011146534641739e-06,1.0,078
resampling_floor,encoder_level0,1.7820904758991674e-05,1.0,078
resampling_floor,encoder_level1,1.679568777035456e-05,1.0,078
resampling_floor,encoder_level2,1.735017758619506e-05,1.0,078
resampling_floor,encoder_level3,7.976952360877476e-07,0.9999999403953552,078
resampling_floor,encoder_level4,4.026129772682907e-06,0.9999999403953552,078
resampling_floor,output_logits,0.00011588957568164915,1.0,078
axis0_+1mm,input,1.7017805475916248e-06,1.0,078
axis0_+1mm,encoder_level0,0.020031975582242012,0.9998502731323242,078
axis0_+1mm,encoder_level1,0.19123892486095428,0.9815662503242493,078
axis0_+1mm,encoder_level2,0.18132036924362183,0.9834869503974915,078
axis0_+1mm,encoder_level3,0.2735455334186554,0.9618709087371826,078
axis0_+1mm,encoder_level4,0.1982753723859787,0.9805402755737305,078
axis0_+1mm,output_logits,0.06537812203168869,0.9978653788566589,078
axis0_+2mm,input,1.6175438304344425e-06,1.0000001192092896,078
axis0_+2mm,encoder_level0,0.07627509534358978,0.9973405599594116,078
axis0_+2mm,encoder_level1,0.09192437678575516,0.9959453344345093,078
axis0_+2mm,encoder_level2,0.23907043039798737,0.9711118340492249,078
axis0_+2mm,encoder_level3,0.24855385720729828,0.9686233997344971,078
axis0_+2mm,encoder_level4,0.22410757839679718,0.974892258644104,078
axis0_+2mm,output_logits,0.08832439035177231,0.9960923790931702,078
axis0_+4mm,input,0.24487514793872833,0.9695546627044678,078
axis0_+4mm,encoder_level0,0.28348034620285034,0.9600030779838562,078
axis0_+4mm,encoder_level1,0.2807353436946869,0.9603708982467651,078
