domain,subject,level,entropy,sparsity_above_uniform,centroid_x,centroid_y,centroid_z,spread,attended_voxels_above_10pct_peak,feature_norm
Mouse,POLYIC_20190531_polyic_m__E3_P1_6,level4,0.9999988472546201,0.3921875,3.5010993513252826,3.500365423193018,4.499553389348106,4.327608156045205,640.0,6.161013126373291
Mouse,POLYIC_20190531_polyic_m__E3_P1_6,level3,0.9966556298824972,0.5205078125,7.517449209118578,7.135174371113843,9.45788852892867,8.633352904180661,5120.0,3.2312138080596924
Mouse,POLYIC_20190531_polyic_m__E3_P1_6,level2,0.9993908660319932,0.3484375,15.687780370086267,15.412846972299917,19.60023740466482,17.350045393468168,40960.0,3.2595322132110596
Mouse,POLYIC_20190531_polyic_m__E3_P1_6,level1,0.9946943730336363,0.2653045654296875,31.799555277456495,31.57040642178104,39.32523880909542,33.46284740001166,21300.0,3.1441664695739746
Mouse,POLYIC_20190524_polyic___E3_P1_13,level4,0.9999987309105847,0.38125,3.5009846299417737,3.500280569533608,4.499669070130699,4.327629033041054,640.0,6.136703014373779
Mouse,POLYIC_20190524_polyic___E3_P1_13,level3,0.9965648135078082,0.5197265625,7.528421516233825,7.12883072937141,9.494493346866662,8.623427493780058,5120.0,3.181858777999878
Mouse,POLYIC_20190524_polyic___E3_P1_13,level2,0.9993404686889418,0.34267578125,15.647899966832043,15.412095661957864,19.59736830007939,17.334481791984786,40960.0,3.2101242542266846
Mouse,POLYIC_20190524_polyic___E3_P1_13,level1,0.9943346462949799,0.2542694091796875,31.700715419844432,31.691685148674104,39.18239599779227,33.39283369225858,19960.0,3.0898988246917725
Mouse,POLYIC_20190531_polyic_m__E3_P1_2,level4,0.9999988341405432,0.3921875,3.5011098320070917,3.500420920879348,4.499504152000959,4.327649306835257,640.0,6.167489051818848
Mouse,POLYIC_20190531_polyic_m__E3_P1_2,level3,0.9965506096889027,0.515234375,7.515080819031245,7.143874189241414,9.469393704178511,8.625082154046241,5120.0,3.2619338035583496
Mouse,POLYIC_20190531_polyic_m__E3_P1_2,level2,0.9993783504996616,0.347607421875,15.668214539892496,15.40446600501129,19.607907485288905,17.34767656114139,40960.0,3.2694849967956543
Mouse,POLYIC_20190531_polyic_m__E3_P1_2,level1,0.9949954304535468,0.2651275634765625,31.763168417606252,31.547749846418334,39.24405829030302,33.460204244352376,31932.0,3.156456470489502
Mouse,POLYIC_20190510_mouse39__E4_P1,level4,0.9999987245989554,0.3859375,3.5010175751458217,3.5001010217231867,4.4993548910174095,4.327504702975725,640.0,6.1225361824035645
