domain,subject,shape_x,shape_y,shape_z,spacing_x,spacing_y,spacing_z,fov_x_mm,fov_y_mm,fov_z_mm,slice_count,anisotropy,brain_volume_voxels,brain_volume_mm3,brain_occupancy_percent,crop_x,crop_y,crop_z,scale_x,scale_y,scale_z,padding_x,padding_y,padding_z,model_x,model_y,model_z,whole_mean,whole_median,whole_std,whole_min,whole_max,whole_p01,whole_p05,whole_p25,whole_p75,whole_p95,whole_p99,brain_mean,brain_median,brain_std,brain_min,brain_max,brain_p01,brain_p05,brain_p25,brain_p75,brain_p95,brain_p99,background_mean,background_median,background_std,background_min,background_max,background_p01,background_p05,background_p25,background_p75,background_p95,background_p99,boundary_mean,boundary_median,boundary_std,boundary_min,boundary_max,boundary_p01,boundary_p05,boundary_p25,boundary_p75,boundary_p95,boundary_p99,contrast,cnr,boundary_gradient_mean,boundary_sharpness,dice,precision,recall,false_positives,false_negatives,hd95_mm,assd_mm,surface_dice,boundary_precision,boundary_recall,connected_components,compactness,contour_roughness,volume_ratio
CAMRI,040,256,256,12,0.10000000149011612,0.10000000149011612,1.0,25.600000381469727,25.600000381469727,12.0,12,9.99999985098839,133500,1335.0000397861006,16.97540283203125,256,256,12,1.0000000149011612,1.0000000149011612,10.0,0,0,40,256,256,120,1229.0009765625,365.0,1920.9102783203125,0.0,32766.0,32.0,75.0,191.0,1322.0,5743.0,7963.0,4239.27294921875,3867.0,2003.9805908203125,13.0,17458.0,751.0,1480.0,2684.0,5777.0,7666.0,9018.0,613.5136108398438,291.0,1179.671142578125,0.0,32766.0,29.0,68.0,169.0,590.0,2083.0,5143.689999999944,3329.248046875,2937.0,2296.851318359375,3.0,17458.0,120.0,319.0,1369.0,4917.0,7446.0,8709.0,3625.7593383789062,2.2050234360626635,0.04609745740890503,0.029299283400177956,0.9818376881286808,0.9975802461500402,0.9665842696629213,313,4461,0.10000000149011612,0.02118950047868032,0.9676407697790449,0.9682222301567466,0.967061501796322,1,0.025113357602571378,16.513882780290167,0.9689288389513109
CAMRI,041,256,256,12,0.10000000149011612,0.10000000149011612,1.0,25.600000381469727,25.600000381469727,12.0,12,9.99999985098839,137051,1370.5100408443811,17.426935831705727,256,256,12,1.0000000149011612,1.0000000149011612,10.0,0,0,40,256,256,120,2412.93359375,831.0,3465.89501953125,0.0,32766.0,79.0,181.0,457.0,2589.0,10798.0,14671.689999999944,8573.7529296875,8035.0,3752.50537109375,10.0,32766.0,1940.0,3338.0,5734.0,11163.0,14780.0,18228.0,1112.700927734375,675.0,1369.1927490234375,0.0,25700.0,72.0,164.0,404.0,1214.0,3708.0,6375.0,6694.2978515625,6139.0,4501.42333984375,6.0,32766.0,240.0,612.0,2855.0,9936.0,14389.0,17359.23999999999,7461.052001953125,2.6415160291970095,0.04809388145804405,0.032968781888484955,0.9838229584573573,0.9973087245303387,0.9706970397881081,359,4016,0.10000000149011612,0.01568410780779475,0.9810453271347508,0.9823815726331665,0.9797163700824981,1,0.023628867904999278,16.852712799129083,0.9733165026158146
CAMRI,044,144,144,64,0.20000000298023224,0.20000000298023224,0.20000000298023224,28.800000429153442,28.800000429153442,12.800000190734863,64,1.0,237893,1903.1440850771678,17.925723982445987,144,144,64,2.0000000298023224,2.0000000298023224,2.0000000298023224,0,0,32,288,288,128,2429.401123046875,1097.0,2773.69775390625,58.0,32766.0,207.0,283.0,489.0,3515.0,8368.0,11144.0,6995.0537109375,6859.0,2347.348876953125,215.0,23158.0,1894.92,3322.0,5493.0,8348.0,10924.0,14084.239999999962,1432.22412109375,779.0,1619.6094970703125,58.0,32766.0,200.0,270.0,440.0,1819.0,4548.0,7509.0,4284.68603515625,3463.0,3239.3955078125,124.0,23158.0,355.0,586.0,1653.0,6262.0,10335.0,13975.0,5562.82958984375,2.7585478218746102,0.08069167286157608,0.055351972579956055,0.9734820172708298,0.998285901094726,0.9498808287759622,388,11923,0.20000000298023224,0.11613228516846155,0.5152802661888918,0.5293993899232144,0.5018946948544076,1,0.842992286582858,5.119288332147411,0.9515118141349262
CAMRI,045,144,144,64,0.20000000298023224,0.19993558526039124,0.20006440579891205,28.800000429153442,28.790724277496338,12.804121971130371,64,1.0006443102079754,274408,2195.263706889682,20.677203896604937,144,144,64,2.0000000298023224,1.9993558526039124,2.0006440579891205,0,0,32,288,288,128,2796.21484375,1705.0,2798.759765625,58.0,32766.0,231.0,327.0,682.0,4090.0,8698.0,12204.969999999972,6530.61279296875,5969.0,2660.277099609375,162.0,23324.0,1985.0,3245.0,4560.0,8152.0,11585.0,14404.0,1822.763671875,1189.0,1856.6790771484375,58.0,32766.0,221.0,308.0,568.0,2449.0,5277.0,9026.0,4298.78662109375,3474.0,3331.607421875,76.0,23324.0,340.0,570.0,1618.0,6103.0,10951.0,14168.0,4707.84912109375,2.052297307495214,0.07524094730615616,0.04980507865548134,0.9760556502029846,0.9990003281365658,0.9541412786799218,262,12584,0.20006440579891205,0.11072486470966787,0.7366433787786294,0.7471935958778064,0.7264482283377051,3,0.756486352363025,5.307423690966793,0.9550960613393196
CAMRI,046,144,144,64,0.20000000298023224,0.20000000298023224,0.20000000298023224,28.800000429153442,28.800000429153442,12.800000190734863,64,1.0,260382,2083.056093119861,19.62031611689815,144,144,64,2.0000000298023224,2.0000000298023224,2.0000000298023224,0,0,32,288,288,128,2436.62255859375,1250.0,2650.4853515625,67.0,32766.0,225.0,311.0,569.0,3650.0,8343.0,11190.0,5947.12548828125,5288.0,2469.30859375,181.0,19057.0,1664.0,2798.0,4094.0,7696.0,10433.949999999983,12568.0,1579.724609375,905.0,1873.2529296875,67.0,32766.0,217.0,296.0,498.0,1846.0,5250.0,9316.0,3937.055419921875,3165.0,2988.294677734375,131.0,21334.0,367.0,603.0,1580.0,5402.0,9924.0,12643.0,4367.40087890625,1.9927557547690185,0.07167256623506546,0.04719563573598862,0.9765644292013719,0.9971104743304465,0.9568480156078377,722,11236,0.20000000298023224,0.10976431684221642,0.5269996704486606,0.534855941516556,0.5193708532454878,3,0.7702438169565791,5.275634717526953,0.9596208647295128
CAMRI,047,144,144,64,0.20000000298023224,0.20000000298023224,0.20000000298023224,28.800000429153442,28.800000429153442,12.800000190734863,64,1.0,254858,2038.8640911443247,19.204071421682098,144,144,64,2.0000000298023224,2.0000000298023224,2.0000000298023224,0,0,32,288,288,128,0.23682792484760284,0.17727571725845337,0.21285897493362427,0.0038205974269658327,8.345712661743164,0.017320040613412857,0.024706529453396797,0.050431884825229645,0.3711073696613312,0.6466997861862183,0.8120043277740479,0.49246352910995483,0.4803764522075653,0.16351623833179474,0.01910298690199852,2.0486042499542236,0.14263564348220825,0.24477294087409973,0.3713620603084564,0.6090032458305359,0.774817168712616,0.874152660369873,0.1760668307542801,0.11894793063402176,0.17463818192481995,0.0038205974269658327,8.345712661743164,0.016810627654194832,0.02343299798667431,0.04228127747774124,0.2600553333759308,0.5030453205108643,0.7254040837287903,0.33405256271362305,0.2870542109012604,0.22005252540111542,0.009424140676856041,4.485381126403809,0.0359136164188385,0.058837201446294785,0.1571539044380188,0.46611288189888,0.7694683074951172,0.8843409419059753,0.31639669835567474,1.8703035380216988,0.07470664381980896,0.04838204383850098,0.9789844343963827,0.9987589911904704,0.9599777130794404,304,10200,0.20000000298023224,0.09673711311202396,0.5235116531819829,0.5306502154328241,0.5165626042609981,1,0.7965763466597183,5.216849672102759,0.9611705341798178
CAMRI,048,144,144,64,0.20000000298023224,0.20000000298023224,0.20000000298023224,28.800000429153442,28.800000429153442,12.800000190734863,64,1.0,277249,2217.9920991519703,20.891279055748456,144,144,64,2.0000000298023224,2.0000000298023224,2.0000000298023224,0,0,32,288,288,128,0.25939109921455383,0.20066335797309875,0.2223680168390274,0.004608536139130592,6.291804313659668,0.018818190321326256,0.027267172932624817,0.0635593980550766,0.4019027650356293,0.6907044053077698,0.8558436036109924,0.5290524363517761,0.5203805565834045,0.17422498762607574,0.018242122605443,1.383905053138733,0.14862529933452606,0.2542375922203064,0.40363097190856934,0.6538360714912415,0.8207035064697266,0.9234354496002197,0.18817812204360962,0.13787204027175903,0.1738247275352478,0.004608536139130592,6.291804313659668,0.018050100654363632,0.0255389716476202,0.049541763961315155,0.275936096906662,0.5130836963653564,0.7177795171737671,0.35871320962905884,0.3149166405200958,0.2243158519268036,0.012865496799349785,1.383905053138733,0.04109278321266174,0.06970410794019699,0.18472549319267273,0.48600855469703674,0.802653431892395,0.9286200404167175,0.3408743143081665,1.9587666592053676,0.06835627555847168,0.04627851024270058,0.9727526385126634,0.9987006424601169,0.9481188390219623,342,14384,0.2828427166893039,0.13289088341765615,0.4077276475438803,0.41305074227886773,0.40254000744324525,4,0.8522310507522237,5.100722224228223,0.949352387204282
CAMRI,049,144,144,64,0.20000000298023224,0.20000000298023224,0.20000000298023224,28.800000429153442,28.800000429153442,12.800000190734863,64,1.0,244300,1954.4000873684895,18.408504533179013,144,144,64,2.0000000298023224,2.0000000298023224,2.0000000298023224,0,0,32,288,288,128,2610.199462890625,1159.0,3016.800048828125,39.0,32766.0,226.0,307.0,525.0,3693.0,9258.0,11904.0,7593.43994140625,7495.0,2548.32568359375,215.0,21402.0,1958.0,3464.9500000000007,5954.0,9224.25,11682.0,14628.01000000001,1485.8912353515625,820.0,1680.0369873046875,39.0,32766.0,218.0,294.0,471.0,1845.0,4764.0,7823.969999999972,4507.9453125,3591.0,3444.39453125,136.0,21402.0,391.0,629.0,1703.0,6568.0,11055.099999999977,14425.839999999967,6107.5487060546875,2.8298005119649416,0.07960726320743561,0.05467214062809944,0.9719015547302826,0.9969824803064871,0.9480515759312321,701,12691,0.2828427166893039,0.124871305065139,0.49920868189011985,0.5149253731343284,0.48442299254058796,1,0.8495448503877149,5.106092608179426,0.9509209987720016
CAMRI,051,144,144,64,0.18935489654541016,0.20000000298023224,0.21010646224021912,27.267105102539062,28.800000429153442,13.446813583374023,64,1.1095908586120582,271808,2162.759295934081,20.481288580246915,144,144,64,1.8935489654541016,2.0000000298023224,2.101064622402191,0,0,26,273,288,134,3676.271240234375,2167.0,3761.57177734375,57.0,32766.0,289.0,404.0,812.0,5513.0,11254.0,16326.0,8386.541015625,7980.0,3369.528076171875,206.0,28751.0,2050.0,3616.0,6042.0,10128.0,14957.0,18217.859999999986,2463.066650390625,1463.0,2771.843994140625,57.0,32766.0,277.0,381.0,682.0,3220.0,7673.25,14031.0,4832.98681640625,3731.0,4010.09716796875,93.0,28751.0,376.0,595.0,1736.0,6758.0,13159.0,17553.839999999997,5923.474365234375,1.9199684730829758,0.06421628594398499,0.04277947545051575,0.9636579464000365,0.9977153121356317,0.9318489522015541,580,18524,0.42021292448043823,0.1615520516469263,0.6959470444779933,0.7058963498786466,0.6864622085110245,3,0.7834557057236347,5.245811029564229,0.9339828113962797
CAMRI,052,144,144,64,0.20761199295520782,0.19208665192127228,0.20000000298023224,29.896126985549927,27.660477876663208,12.800000190734863,64,1.0808246740658414,252293,2012.2633965765328,19.010793426890434,144,144,64,2.0761199295520782,1.9208665192127228,2.0000000298023224,0,0,32,299,277,128,2085.065673828125,1073.0,2279.112060546875,45.0,32766.0,193.0,265.0,467.0,3147.0,6894.0,9516.0,5166.60009765625,4719.0,2058.2080078125,157.0,15507.0,1322.0,2408.0,3692.0,6406.0,9069.399999999994,10459.0,1361.7301025390625,758.0,1633.1126708984375,45.0,32766.0,186.0,253.0,414.0,1669.0,4384.0,7730.0,3414.250244140625,2699.0,2627.4609375,52.0,19266.0,280.0,451.0,1328.0,4755.5,8788.0,10613.459999999992,3804.8699951171875,2.0479868505429644,0.07543934881687164,0.04948382452130318,0.9769262938427691,0.9962626603924413,0.9583262318019129,907,10514,0.20761199295520782,0.10447711654750734,0.7560888080769415,0.761775669264656,0.7505321413367391,2,0.7545423050871722,5.3119779017160536,0.9619212582196097
CAMRI,053,144,144,64,0.20000000298023224,0.20000000298023224,0.20000000298023224,28.800000429153442,28.800000429153442,12.800000190734863,64,1.0,255285,2042.2800912970317,19.236246744791664,144,144,64,2.0000000298023224,2.0000000298023224,2.0000000298023224,0,0,32,288,288,128,0.20295017957687378,0.13216958940029144,0.19842159748077393,0.004426732659339905,2.0720901489257812,0.014671456068754196,0.020299730822443962,0.03901848569512367,0.3114522397518158,0.6129759550094604,0.806993305683136,0.48481521010398865,0.4686644971370697,0.17449800670146942,0.012331611476838589,1.140073299407959,0.1350153386592865,0.21602454781532288,0.3648892343044281,0.5984309911727905,0.8017444610595703,0.8763033151626587,0.13581569492816925,0.08815521746873856,0.13441050052642822,0.004426732659339905,2.0720901489257812,0.01416554395109415,0.01935114525258541,0.033010777086019516,0.19464975595474243,0.4164922833442688,0.5756649374961853,0.3080730438232422,0.2573196291923523,0.2134772688150406,0.009675572626292706,1.1124378442764282,0.030797410756349564,0.05185600742697716,0.13899940252304077,0.4255354702472687,0.7663305997848511,0.8716868758201599,0.3489995151758194,2.2407763129237255,0.06928595155477524,0.044285669922828674,0.9797194806849353,0.9960092120015056,0.9639540121824627,986,9202,0.20000000298023224,0.095037783942886,0.5383625383625383,0.545545746388443,0.5313660347860074,1,0.8713142432047158,5.063208984950259,0.9678163621050982
CAMRI,054,144,144,64,0.20000000298023224,0.20000000298023224,0.20000000298023224,28.800000429153442,28.800000429153442,12.800000190734863,64,1.0,254687,2037.4960910831703,19.191186222029323,144,144,64,2.0000000298023224,2.0000000298023224,2.0000000298023224,0,0,32,288,288,128,0.24058374762535095,0.17200075089931488,0.22303546965122223,0.005170363467186689,11.29414176940918,0.018957998603582382,0.02688588947057724,0.05859745293855667,0.3660617172718048,0.6614618301391602,0.8693104386329651,0.49801766872406006,0.4932526648044586,0.1670217216014862,0.024473054334521294,4.841183662414551,0.13959981501102448,0.2268066108226776,0.3850197196006775,0.6125157475471497,0.7762439250946045,0.8682763576507568,0.17944617569446564,0.1227099597454071,0.1883000284433365,0.005170363467186689,11.29414176940918,0.018268616870045662,0.0255071260035038,0.04756734520196915,0.2481774389743805,0.5080744028091431,0.8703445196151733,0.32881873846054077,0.2947107255458832,0.21510851383209229,0.011030108667910099,11.29414176940918,0.03619254380464554,0.058252763003110886,0.1595918834209442,0.4570601284503937,0.7269530892372131,0.8610378503799438,0.3185714930295944,1.7899371454434592,0.06395936012268066,0.044797372072935104,0.9788573765749229,0.9950553284008308,0.9631783326200395,1219,9378,0.20000000298023224,0.09694223902839902,0.5288184786552182,0.5355673133450911,0.5222376152486504,2,0.8082174061055907,5.191681698259354,0.9679645996851036
CAMRI,055,144,144,64,0.20000000298023224,0.20000000298023224,0.20000000298023224,28.800000429153442,28.800000429153442,12.800000190734863,64,1.0,247104,1976.8320883712781,18.619791666666664,144,144,64,2.0000000298023224,2.0000000298023224,2.0000000298023224,0,0,32,288,288,128,1874.4102783203125,1113.0,1963.0645751953125,32.0,32766.0,109.0,150.0,271.0,2990.0,5851.0,7636.969999999972,4509.53662109375,4427.0,1553.8245849609375,164.0,12203.0,1272.0,2325.0,3257.0,5591.0,7156.0,8340.0,1271.4945068359375,650.0,1493.536865234375,32.0,32766.0,105.0,143.0,237.0,1834.0,4136.0,6719.0,2929.363037109375,2549.0,2067.5634765625,61.0,12203.0,232.0,388.0,1227.0,4162.0,6932.0,8380.0,3238.0421142578125,2.124729005331145,0.07506260275840759,0.05179115757346153,0.9796321090901601,0.997587743218412,0.9623114154364154,575,9313,0.20000000298023224,0.09294975284204199,0.5387477358398198,0.5462351714895518,0.5314627903607476,1,0.7857960321295948,5.240598006577487,0.9646383708883709
CAMRI,056,144,144,64,0.20000000298023224,0.20000000298023224,0.20000000298023224,28.800000429153442,28.800000429153442,12.800000190734863,64,1.0,258302,2066.416092375995,19.463583863811728,144,144,64,2.0000000298023224,2.0000000298023224,2.0000000298023224,0,0,32,288,288,128,1547.46630859375,1070.0,1473.57861328125,23.0,32766.0,88.0,124.0,331.0,2361.0,4497.0,6252.0,3566.384521484375,3326.0,1326.7926025390625,86.0,11130.0,1168.0,1912.0,2580.0,4333.0,6130.0,7406.0,1059.5458984375,762.0,1023.541259765625,23.0,32766.0,84.0,118.0,246.0,1535.0,3045.0,4455.0,2323.474853515625,1962.0,1674.2716064453125,67.0,11130.0,231.0,394.0,980.0,3220.0,5618.0,7359.0,2506.838623046875,2.1156393622261405,0.06970848143100739,0.045683346688747406,0.979622013587953,0.9980997300250691,0.9618160138132883,473,9863,0.20000000298023224,0.09586015782008064,0.5459211048125597,0.5532126140608009,0.5388193037391785,2,0.7405447824931626,5.3452376118345555,0.9636472036608311
CAMRI,057,144,144,64,0.20000000298023224,0.20000000298023224,0.20000000298023224,28.800000429153442,28.800000429153442,12.800000190734863,64,1.0,266175,2129.400095191599,20.05683051215278,144,144,64,2.0000000298023224,2.0000000298023224,2.0000000298023224,0,0,32,288,288,128,2374.13232421875,1656.0,2155.23974609375,44.0,32766.0,151.0,214.0,543.0,3725.0,6581.0,8659.0,5171.18701171875,5007.0,1756.0716552734375,120.0,16498.0,1591.0,2821.0,3814.0,6277.0,8282.0,9990.26000000001,1672.3822021484375,1153.0,1606.6990966796875,44.0,32766.0,145.0,202.0,412.0,2402.0,4902.0,6832.0,3311.80029296875,2858.0,2412.568603515625,110.0,16498.0,304.0,495.0,1257.0,4757.0,7898.899999999994,10016.0,3498.8048095703125,2.0788560605482638,0.07577597349882126,0.05044488608837128,0.9717185393441585,0.9924900690271172,0.9517986287217056,1917,12830,0.2828427166893039,0.1293979834947384,0.43517152132948894,0.43746576593025377,0.4329012150503636,3,0.700836177115246,5.4443406018738605,0.9590006574621959
CAMRI,058,144,144,64,0.20000000298023224,0.20000000298023224,0.20000000298023224,28.800000429153442,28.800000429153442,12.800000190734863,64,1.0,259927,2079.4160929571403,19.586030936535494,144,144,64,2.0000000298023224,2.0000000298023224,2.0000000298023224,0,0,32,288,288,128,1775.3057861328125,926.0,1921.12646484375,26.0,32766.0,149.0,206.0,379.0,2755.0,5812.0,7779.0,4270.57958984375,3931.0,1691.337890625,127.0,14756.0,965.0,1836.0,3092.0,5400.0,7276.0,8815.0,1167.545166015625,636.0,1416.6885986328125,26.0,32766.0,144.0,196.0,329.0,1438.0,3838.0,6544.0,2811.299560546875,2283.0,2127.470458984375,81.0,25870.0,267.0,436.0,1118.0,3934.0,6981.0,9088.98999999999,3103.034423828125,1.9890366793239511,0.07468876242637634,0.05042677000164986,0.969285694495569,0.9980275089149261,0.9421529891084804,484,15036,0.2828427166893039,0.14274236129003004,0.3732034683454092,0.3796703562279472,0.3669531906941979,5,0.7689436234532067,5.278606536391116,0.9440150503795296
CAMRI,059,144,144,64,0.20000000298023224,0.20000000298023224,0.20000000298023224,28.800000429153442,28.800000429153442,12.800000190734863,64,1.0,282094,2256.7521008846775,21.25635971257716,144,144,64,2.0000000298023224,2.0000000298023224,2.0000000298023224,0,0,32,288,288,128,0.2564125955104828,0.1975284069776535,0.23573777079582214,0.003296063980087638,3.8571012020111084,0.016598036512732506,0.02366103045642376,0.05532678961753845,0.4004717767238617,0.6720439195632935,0.8387305736541748,0.5193133354187012,0.518070638179779,0.157985657453537,0.02071811631321907,1.3414980173110962,0.1540910005569458,0.2650977373123169,0.4101245403289795,0.6282533407211304,0.7806963324546814,0.8816971182823181,0.18544431030750275,0.12937051057815552,0.20035450160503387,0.003296063980087638,3.8571012020111084,0.01589173823595047,0.02213071659207344,0.04284883290529251,0.27180758118629456,0.5031206607818604,0.763156533241272,0.3407258093357086,0.30017727613449097,0.22128093242645264,0.00847559329122305,1.3414980173110962,0.03460867330431938,0.056621670722961426,0.15809336304664612,0.48369738459587097,0.759154200553894,0.8887271881103517,0.3338690251111984,1.8505293684511754,0.07553029805421829,0.050518620759248734,0.9732806864704716,0.9993837143721543,0.9485065261933965,165,14526,0.20000000298023224,0.12590854325631706,0.392812178093167,0.39986950645477,0.3859996400935757,1,0.8206333805582039,5.165365588468055,0.9490914376059044
CAMRI,060,144,144,64,0.20000000298023224,0.20000000298023224,0.20000000298023224,28.800000429153442,28.800000429153442,12.800000190734863,64,1.0,264372,2114.976094546796,19.920970775462962,144,144,64,2.0000000298023224,2.0000000298023224,2.0000000298023224,0,0,32,288,288,128,0.2510104775428772,0.16610613465309143,0.24026986956596375,0.0037880530580878258,6.205967426300049,0.017993252724409103,0.025569358840584755,0.05151752382516861,0.3882754445075989,0.7418901920318604,0.9454980492591858,0.5796123743057251,0.5712383985519409,0.1937139481306076,0.017803849652409554,3.248823881149292,0.17822790145874023,0.28410398960113525,0.4324062764644623,0.7159420251846313,0.9117844104766846,1.0330021381378174,0.16926532983779907,0.10777011513710022,0.17091508209705353,0.0037880530580878258,6.205967426300049,0.017235642299056053,0.024054137989878654,0.04337320849299431,0.24717046320438385,0.4918787181377411,0.7467559653520478,0.3748776912689209,0.31838586926460266,0.25278422236442566,0.011174757033586502,6.07187032699585,0.04015336185693741,0.06553331762552261,0.17330342531204224,0.5199102759361267,0.8780707120895386,1.0394418239593506,0.410347044467926,2.246377681443341,0.06935044378042221,0.045742183923721313,0.9817136705307881,0.9981665220212824,0.9657944109058448,469,9043,0.20000000298023224,0.08625895392522259,0.5738003452924343,0.5808196878291678,0.566948637659485,1,0.8122333950148395,5.183111011580735,0.9675684263083837
