domain,subject,native_coordinate_axis,candidate_factor_pixels,expected_level1_footprint_pixels,expert_best_residue,expert_max_alignment_fraction,prediction_best_residue,prediction_max_alignment_fraction,prediction_minus_expert_alignment,expert_transition_count,prediction_transition_count
Mouse,POLYIC_20190612_polyic___E3_P1_3,y,8,4.999999925,6,0.159667045,4,0.222265172,0.06259812699,5286,5174
Mouse,POLYIC_20190612_polyic___E3_P1_4,x,2,3.199999881,1,0.5167871901,1,0.5043196544,-0.01246753565,3872,3704
Mouse,POLYIC_20190612_polyic___E3_P1_4,x,3,3.199999881,1,0.3458161157,0,0.3507019438,0.004885828142,3872,3704
Mouse,POLYIC_20190612_polyic___E3_P1_4,x,4,3.199999881,3,0.2657541322,3,0.2653887689,-0.0003653633329,3872,3704
Mouse,POLYIC_20190612_polyic___E3_P1_4,x,5,3.199999881,1,0.2107438017,0,0.2089632829,-0.001780518716,3872,3704
Mouse,POLYIC_20190612_polyic___E3_P1_4,x,6,3.199999881,3,0.1846590909,3,0.19087473,0.006215639113,3872,3704
Mouse,POLYIC_20190612_polyic___E3_P1_4,x,7,3.199999881,4,0.1645144628,2,0.1627969762,-0.001717486568,3872,3704
Mouse,POLYIC_20190612_polyic___E3_P1_4,x,8,3.199999881,7,0.1451446281,0,0.1438984881,-0.001246139978,3872,3704
Mouse,POLYIC_20190612_polyic___E3_P1_4,y,2,4.999999925,1,0.5001888218,1,0.5596755504,0.05948672865,5296,5178
Mouse,POLYIC_20190612_polyic___E3_P1_4,y,3,4.999999925,0,0.351397281,1,0.3669370413,0.01553976036,5296,5178
Mouse,POLYIC_20190612_polyic___E3_P1_4,y,4,4.999999925,2,0.2617069486,1,0.2921977598,0.03049081111,5296,5178
Mouse,POLYIC_20190612_polyic___E3_P1_4,y,5,4.999999925,3,0.2169561934,2,0.5040556199,0.2870994266,5296,5178
Mouse,POLYIC_20190612_polyic___E3_P1_4,y,6,4.999999925,0,0.1937311178,1,0.2400540749,0.04632295711,5296,5178
Mouse,POLYIC_20190612_polyic___E3_P1_4,y,7,4.999999925,6,0.163897281,5,0.1689841638,0.005086882803,5296,5178
Mouse,POLYIC_20190612_polyic___E3_P1_4,y,8,4.999999925,1,0.1535120846,1,0.2562765547,0.1027644701,5296,5178
Mouse,POLYIC_20190614_polyic___E3_P1,x,2,3.199999881,0,0.5055499495,1,0.5086297071,0.003079757567,3964,3824
Mouse,POLYIC_20190614_polyic___E3_P1,x,3,3.199999881,0,0.336024218,0,0.3546025105,0.0185782925,3964,3824
Mouse,POLYIC_20190614_polyic___E3_P1,x,4,3.199999881,0,0.2626135217,3,0.2690899582,0.006476436464,3964,3824
Mouse,POLYIC_20190614_polyic___E3_P1,x,5,3.199999881,4,0.2161957619,4,0.2157426778,-0.0004530840324,3964,3824
Mouse,POLYIC_20190614_polyic___E3_P1,x,6,3.199999881,1,0.177346115,0,0.184623431,0.007277315927,3964,3824
Mouse,POLYIC_20190614_polyic___E3_P1,x,7,3.199999881,6,0.1632189707,6,0.1592573222,-0.003961648561,3964,3824
Mouse,POLYIC_20190614_polyic___E3_P1,x,8,3.199999881,4,0.1342078708,3,0.1514121339,0.01720426305,3964,3824
Mouse,POLYIC_20190614_polyic___E3_P1,y,2,4.999999925,0,0.5027462468,1,0.5030086499,0.0002624030723,5462,5318
Mouse,POLYIC_20190614_polyic___E3_P1,y,3,4.999999925,2,0.3432808495,2,0.3975178639,0.05423701435,5462,5318
Mouse,POLYIC_20190614_polyic___E3_P1,y,4,4.999999925,2,0.2585133651,0,0.2783001128,0.01978674776,5462,5318
Mouse,POLYIC_20190614_polyic___E3_P1,y,5,4.999999925,3,0.2255584035,0,0.5146671681,0.2891087646,5462,5318
Mouse,POLYIC_20190614_polyic___E3_P1,y,6,4.999999925,2,0.1777737093,2,0.2094772471,0.03170353782,5462,5318
Mouse,POLYIC_20190614_polyic___E3_P1,y,7,4.999999925,0,0.1845477847,5,0.1842798044,-0.0002679802565,5462,5318
Mouse,POLYIC_20190614_polyic___E3_P1,y,8,4.999999925,2,0.1508604907,1,0.2277171869,0.07685669625,5462,5318
Mouse,POLYIC_20190614_polyic___E3_P1_1,x,2,3.199999881,0,0.5,0,0.5007403751,0.0007403751234,4142,4052
Mouse,POLYIC_20190614_polyic___E3_P1_1,x,3,3.199999881,0,0.3428295509,1,0.343780849,0.0009512980219,4142,4052
Mouse,POLYIC_20190614_polyic___E3_P1_1,x,4,3.199999881,3,0.2605021729,3,0.2769002962,0.01639812329,4142,4052
Mouse,POLYIC_20190614_polyic___E3_P1_1,x,5,3.199999881,3,0.2117334621,0,0.2203849951,0.008651532969,4142,4052
Mouse,POLYIC_20190614_polyic___E3_P1_1,x,6,3.199999881,3,0.1731047803,4,0.1868213228,0.0137165425,4142,4052
Mouse,POLYIC_20190614_polyic___E3_P1_1,x,7,3.199999881,1,0.1571704491,1,0.1599210267,0.002750577595,4142,4052
Mouse,POLYIC_20190614_polyic___E3_P1_1,x,8,3.199999881,4,0.1417189763,3,0.1515301086,0.009811132248,4142,4052
Mouse,POLYIC_20190614_polyic___E3_P1_1,y,2,4.999999925,0,0.5150111193,1,0.5329920364,0.01798091706,5396,5274
Mouse,POLYIC_20190614_polyic___E3_P1_1,y,3,4.999999925,0,0.3382134915,2,0.3676526356,0.0294391441,5396,5274
Mouse,POLYIC_20190614_polyic___E3_P1_1,y,4,4.999999925,2,0.2629725723,3,0.2785362154,0.01556364312,5396,5274
Mouse,POLYIC_20190614_polyic___E3_P1_1,y,5,4.999999925,1,0.2183098592,0,0.5182025028,0.2998926437,5396,5274
Mouse,POLYIC_20190614_polyic___E3_P1_1,y,6,4.999999925,0,0.1792068199,5,0.1952976868,0.0160908669,5396,5274
Mouse,POLYIC_20190614_polyic___E3_P1_1,y,7,4.999999925,5,0.1621571534,4,0.1763367463,0.01417959286,5396,5274
Mouse,POLYIC_20190614_polyic___E3_P1_1,y,8,4.999999925,0,0.1473313566,1,0.2097080015,0.06237664496,5396,5274
Mouse,POLYIC_20190614_polyic___E3_P1_3,x,2,3.199999881,0,0.5045982575,1,0.5177252585,0.01312700099,4132,4062
Mouse,POLYIC_20190614_polyic___E3_P1_3,x,3,3.199999881,1,0.3405130687,2,0.3525356967,0.01202262797,4132,4062
Mouse,POLYIC_20190614_polyic___E3_P1_3,x,4,3.199999881,0,0.2596805421,1,0.2641555884,0.00447504627,4132,4062
Mouse,POLYIC_20190614_polyic___E3_P1_3,x,5,3.199999881,2,0.2074056147,2,0.2080256032,0.0006199884367,4132,4062
Mouse,POLYIC_20190614_polyic___E3_P1_3,x,6,3.199999881,1,0.1749757986,2,0.1772525849,0.002276786289,4132,4062
Mouse,POLYIC_20190614_polyic___E3_P1_3,x,7,3.199999881,0,0.146660213,0,0.1538650911,0.007204878116,4132,4062
Mouse,POLYIC_20190614_polyic___E3_P1_3,x,8,3.199999881,4,0.1299612778,1,0.135155096,0.00519381818,4132,4062
Mouse,POLYIC_20190614_polyic___E3_P1_3,y,2,4.999999925,0,0.503968254,0,0.5110898662,0.007121612189,5292,5230
Mouse,POLYIC_20190614_polyic___E3_P1_3,y,3,4.999999925,0,0.3384353741,2,0.3621414914,0.02370611725,5292,5230
Mouse,POLYIC_20190614_polyic___E3_P1_3,y,4,4.999999925,2,0.2532123961,0,0.2609942639,0.007781867793,5292,5230
Mouse,POLYIC_20190614_polyic___E3_P1_3,y,5,4.999999925,1,0.2186318972,0,0.5152963671,0.2966644699,5292,5230
Mouse,POLYIC_20190614_polyic___E3_P1_3,y,6,4.999999925,0,0.1797052154,2,0.2015296367,0.02182442129,5292,5230
Mouse,POLYIC_20190614_polyic___E3_P1_3,y,7,4.999999925,3,0.156840514,3,0.1741873805,0.01734686651,5292,5230
Mouse,POLYIC_20190614_polyic___E3_P1_3,y,8,4.999999925,4,0.1362433862,4,0.1552581262,0.01901473995,5292,5230
Mouse,POLYIC_20190614_polyic___E3_P1_4,x,2,3.199999881,1,0.5029069767,0,0.5160493827,0.01314240597,4128,4050
Mouse,POLYIC_20190614_polyic___E3_P1_4,x,3,3.199999881,2,0.3468992248,0,0.3414814815,-0.005417743325,4128,4050
Mouse,POLYIC_20190614_polyic___E3_P1_4,x,4,3.199999881,3,0.257751938,0,0.2674074074,0.009655469423,4128,4050
Mouse,POLYIC_20190614_polyic___E3_P1_4,x,5,3.199999881,4,0.206879845,4,0.2098765432,0.002996698249,4128,4050
Mouse,POLYIC_20190614_polyic___E3_P1_4,x,6,3.199999881,5,0.1782945736,4,0.1782716049,-2.296870514e-05,4128,4050
Mouse,POLYIC_20190614_polyic___E3_P1_4,x,7,3.199999881,0,0.1489825581,0,0.1562962963,0.007313738157,4128,4050
Mouse,POLYIC_20190614_polyic___E3_P1_4,x,8,3.199999881,3,0.132751938,0,0.1451851852,0.0124332472,4128,4050
Mouse,POLYIC_20190614_polyic___E3_P1_4,y,2,4.999999925,1,0.5020213157,1,0.5050618673,0.003040551574,5442,5334
Mouse,POLYIC_20190614_polyic___E3_P1_4,y,3,4.999999925,2,0.3588754135,2,0.3961379828,0.0372625693,5442,5334
Mouse,POLYIC_20190614_polyic___E3_P1_4,y,4,4.999999925,2,0.2811466373,3,0.3040869891,0.02294035186,5442,5334
Mouse,POLYIC_20190614_polyic___E3_P1_4,y,5,4.999999925,1,0.2252848218,0,0.5528683915,0.3275835697,5442,5334
Mouse,POLYIC_20190614_polyic___E3_P1_4,y,6,4.999999925,5,0.1877986035,5,0.2109111361,0.02311253265,5442,5334
Mouse,POLYIC_20190614_polyic___E3_P1_4,y,7,4.999999925,1,0.1585814039,1,0.1722909636,0.01370955973,5442,5334
Mouse,POLYIC_20190614_polyic___E3_P1_4,y,8,4.999999925,3,0.1479235575,6,0.1811023622,0.03317880469,5442,5334
Mouse,POLYIC_20190614_polyic___E3_P1_5,x,2,3.199999881,1,0.505708355,0,0.5079155673,0.002207212326,3854,3790
Mouse,POLYIC_20190614_polyic___E3_P1_5,x,3,3.199999881,1,0.3399065906,2,0.3345646438,-0.005341946756,3854,3790
Mouse,POLYIC_20190614_polyic___E3_P1_5,x,4,3.199999881,3,0.2597301505,2,0.2617414248,0.002011274309,3854,3790
Mouse,POLYIC_20190614_polyic___E3_P1_5,x,5,3.199999881,3,0.2075765439,4,0.2042216359,-0.003354907967,3854,3790
Mouse,POLYIC_20190614_polyic___E3_P1_5,x,6,3.199999881,3,0.1790347691,3,0.190237467,0.01120269795,3854,3790
Mouse,POLYIC_20190614_polyic___E3_P1_5,x,7,3.199999881,2,0.1556824079,2,0.1751978892,0.01951548129,3854,3790
Mouse,POLYIC_20190614_polyic___E3_P1_5,x,8,3.199999881,6,0.1411520498,5,0.145646438,0.004494388176,3854,3790
Mouse,POLYIC_20190614_polyic___E3_P1_5,y,2,4.999999925,0,0.511684885,1,0.5023121387,-0.009372746307,5306,5190
Mouse,POLYIC_20190614_polyic___E3_P1_5,y,3,4.999999925,2,0.3511119487,2,0.4173410405,0.06622909173,5306,5190
Mouse,POLYIC_20190614_polyic___E3_P1_5,y,4,4.999999925,2,0.2810026385,0,0.293256262,0.01225362352,5306,5190
Mouse,POLYIC_20190614_polyic___E3_P1_5,y,5,4.999999925,3,0.2161703732,0,0.502504817,0.2863344438,5306,5190
Mouse,POLYIC_20190614_polyic___E3_P1_5,y,6,4.999999925,2,0.186204297,2,0.2171483622,0.03094406521,5306,5190
Mouse,POLYIC_20190614_polyic___E3_P1_5,y,7,4.999999925,0,0.1652845835,5,0.1894026975,0.024118114,5306,5190
Mouse,POLYIC_20190614_polyic___E3_P1_5,y,8,4.999999925,2,0.1598190727,1,0.2055876686,0.04576859585,5306,5190
Mouse,POLYIC_20190614_polyic___E3_P1_6,x,2,3.199999881,1,0.5121089808,1,0.50564392,-0.006465060868,3964,3898
Mouse,POLYIC_20190614_polyic___E3_P1_6,x,3,3.199999881,1,0.3400605449,1,0.3376090303,-0.002451514632,3964,3898
Mouse,POLYIC_20190614_polyic___E3_P1_6,x,4,3.199999881,3,0.2618567104,2,0.2632119035,0.001355193147,3964,3898
Mouse,POLYIC_20190614_polyic___E3_P1_6,x,5,3.199999881,4,0.2111503532,3,0.2267829656,0.01563261244,3964,3898
Mouse,POLYIC_20190614_polyic___E3_P1_6,x,6,3.199999881,1,0.1818869828,1,0.1723961006,-0.009490882281,3964,3898
Mouse,POLYIC_20190614_polyic___E3_P1_6,x,7,3.199999881,4,0.1601917255,3,0.1654694715,0.005277745994,3964,3898
Mouse,POLYIC_20190614_polyic___E3_P1_6,x,8,3.199999881,3,0.1427850656,1,0.1408414572,-0.001943608433,3964,3898
Mouse,POLYIC_20190614_polyic___E3_P1_6,y,2,4.999999925,1,0.5158124318,0,0.5221354167,0.006322984824,5502,5376
Mouse,POLYIC_20190614_polyic___E3_P1_6,y,3,4.999999925,0,0.3393311523,1,0.3504464286,0.01111527626,5502,5376
Mouse,POLYIC_20190614_polyic___E3_P1_6,y,4,4.999999925,1,0.2699018539,0,0.2795758929,0.009674038986,5502,5376
Mouse,POLYIC_20190614_polyic___E3_P1_6,y,5,4.999999925,3,0.2190112686,0,0.5228794643,0.3038681957,5502,5376
Mouse,POLYIC_20190614_polyic___E3_P1_6,y,6,4.999999925,0,0.1788440567,4,0.2016369048,0.02279284806,5502,5376
Mouse,POLYIC_20190614_polyic___E3_P1_6,y,7,4.999999925,3,0.1626681207,2,0.158296131,-0.004371989731,5502,5376
Mouse,POLYIC_20190614_polyic___E3_P1_6,y,8,4.999999925,1,0.1377680843,3,0.2181919643,0.08042387995,5502,5376
Mouse,POLYIC_20190614_polyic___E4_P1_5,x,2,3.199999881,0,0.5154845155,0,0.5020586722,-0.01342584333,4004,3886
Mouse,POLYIC_20190614_polyic___E4_P1_5,x,3,3.199999881,2,0.3421578422,1,0.342254246,9.640385348e-05,4004,3886
Mouse,POLYIC_20190614_polyic___E4_P1_5,x,4,3.199999881,0,0.2624875125,3,0.262738034,0.0002505214806,4004,3886
Mouse,POLYIC_20190614_polyic___E4_P1_5,x,5,3.199999881,2,0.2087912088,2,0.2310859496,0.02229474077,4004,3886
Mouse,POLYIC_20190614_polyic___E4_P1_5,x,6,3.199999881,2,0.1803196803,1,0.1788471436,-0.001472536727,4004,3886
Mouse,POLYIC_20190614_polyic___E4_P1_5,x,7,3.199999881,5,0.1645854146,4,0.1703551209,0.005769706362,4004,3886
Mouse,POLYIC_20190614_polyic___E4_P1_5,x,8,3.199999881,0,0.1366133866,3,0.145393721,0.008780334437,4004,3886
Mouse,POLYIC_20190614_polyic___E4_P1_5,y,2,4.999999925,1,0.5223880597,0,0.5271450266,0.004756966874,5360,5268
Mouse,POLYIC_20190614_polyic___E4_P1_5,y,3,4.999999925,2,0.3526119403,0,0.3788914199,0.0262794796,5360,5268
Mouse,POLYIC_20190614_polyic___E4_P1_5,y,4,4.999999925,1,0.2742537313,2,0.2703113136,-0.003942417752,5360,5268
Mouse,POLYIC_20190614_polyic___E4_P1_5,y,5,4.999999925,1,0.2281716418,0,0.5191723614,0.2910007196,5360,5268
Mouse,POLYIC_20190614_polyic___E4_P1_5,y,6,4.999999925,1,0.1779850746,2,0.2067198178,0.02873474314,5360,5268
Mouse,POLYIC_20190614_polyic___E4_P1_5,y,7,4.999999925,6,0.1578358209,0,0.1579347001,9.887918041e-05,5360,5268
Mouse,POLYIC_20190614_polyic___E4_P1_5,y,8,4.999999925,1,0.1490671642,4,0.203682612,0.05461544782,5360,5268
Mouse,POLYIC_20190618_mouse33__E3_P1,x,2,3.199999881,1,0.5110087046,1,0.5131440589,0.002135354328,3906,3804
Mouse,POLYIC_20190618_mouse33__E3_P1,x,3,3.199999881,0,0.3420378904,2,0.3530494217,0.01101153124,3906,3804
Mouse,POLYIC_20190618_mouse33__E3_P1,x,4,3.199999881,3,0.2631848438,1,0.257360673,-0.005824170854,3906,3804
Mouse,POLYIC_20190618_mouse33__E3_P1,x,5,3.199999881,1,0.2037890425,1,0.2160883281,0.01229928558,3906,3804
Mouse,POLYIC_20190618_mouse33__E3_P1,x,6,3.199999881,3,0.1776753712,5,0.1853312303,0.00765585906,3906,3804
Mouse,POLYIC_20190618_mouse33__E3_P1,x,7,3.199999881,1,0.1523297491,1,0.1506309148,-0.001698834277,3906,3804
Mouse,POLYIC_20190618_mouse33__E3_P1,x,8,3.199999881,7,0.1390168971,7,0.1440588854,0.005041988302,3906,3804
Mouse,POLYIC_20190618_mouse33__E3_P1,y,2,4.999999925,1,0.5314711359,0,0.5159309021,-0.01554023383,5370,5210
Mouse,POLYIC_20190618_mouse33__E3_P1,y,3,4.999999925,2,0.3569832402,0,0.3823416507,0.02535841045,5370,5210
Mouse,POLYIC_20190618_mouse33__E3_P1,y,4,4.999999925,3,0.2783985102,2,0.2863723608,0.007973850602,5370,5210
Mouse,POLYIC_20190618_mouse33__E3_P1,y,5,4.999999925,1,0.217877095,0,0.5140115163,0.2961344213,5370,5210
Mouse,POLYIC_20190618_mouse33__E3_P1,y,6,4.999999925,5,0.203538175,3,0.1994241843,-0.004113990786,5370,5210
Mouse,POLYIC_20190618_mouse33__E3_P1,y,7,4.999999925,5,0.1707635009,6,0.1955854127,0.02482191174,5370,5210
Mouse,POLYIC_20190618_mouse33__E3_P1,y,8,4.999999925,1,0.1499068901,4,0.2034548944,0.0535480043,5370,5210
Mouse,POLYIC_20190618_mouse34__E3_P1,x,2,3.199999881,0,0.5088311688,0,0.5045212766,-0.004309892235,3850,3760
Mouse,POLYIC_20190618_mouse34__E3_P1,x,3,3.199999881,2,0.3509090909,1,0.3359042553,-0.01500483559,3850,3760
Mouse,POLYIC_20190618_mouse34__E3_P1,x,4,3.199999881,0,0.2597402597,3,0.2635638298,0.003823570047,3850,3760
Mouse,POLYIC_20190618_mouse34__E3_P1,x,5,3.199999881,3,0.2101298701,0,0.2090425532,-0.001087316938,3850,3760
Mouse,POLYIC_20190618_mouse34__E3_P1,x,6,3.199999881,2,0.1787012987,3,0.1928191489,0.01411785023,3850,3760
Mouse,POLYIC_20190618_mouse34__E3_P1,x,7,3.199999881,3,0.1561038961,2,0.1675531915,0.01144929539,3850,3760
Mouse,POLYIC_20190618_mouse34__E3_P1,x,8,3.199999881,7,0.1449350649,3,0.1438829787,-0.001052086212,3850,3760
Mouse,POLYIC_20190618_mouse34__E3_P1,y,2,4.999999925,1,0.5001878287,0,0.5486403677,0.04845253897,5324,5222
Mouse,POLYIC_20190618_mouse34__E3_P1,y,3,4.999999925,0,0.3427873779,1,0.418613558,0.07582618011,5324,5222
Mouse,POLYIC_20190618_mouse34__E3_P1,y,4,4.999999925,1,0.255634861,0,0.3075450019,0.05191014091,5324,5222
Mouse,POLYIC_20190618_mouse34__E3_P1,y,5,4.999999925,3,0.229338843,0,0.5001914975,0.2708526545,5324,5222
Mouse,POLYIC_20190618_mouse34__E3_P1,y,6,4.999999925,3,0.1744928625,4,0.2163921869,0.04189932439,5324,5222
Mouse,POLYIC_20190618_mouse34__E3_P1,y,7,4.999999925,3,0.1626596544,2,0.219073152,0.05641349765,5324,5222
Mouse,POLYIC_20190618_mouse34__E3_P1,y,8,4.999999925,2,0.143501127,6,0.2156261969,0.07212506989,5324,5222
Mouse,POLYIC_20190618_mouse35__E3_P1,x,2,3.199999881,0,0.5,1,0.5175013463,0.01750134626,3844,3714
Mouse,POLYIC_20190618_mouse35__E3_P1,x,3,3.199999881,0,0.3439125911,0,0.3486806677,0.004768076693,3844,3714
Mouse,POLYIC_20190618_mouse35__E3_P1,x,4,3.199999881,0,0.2575442248,3,0.2673667205,0.009822495751,3844,3714
Mouse,POLYIC_20190618_mouse35__E3_P1,x,5,3.199999881,4,0.2187825182,3,0.2135164243,-0.00526609387,3844,3714
Mouse,POLYIC_20190618_mouse35__E3_P1,x,6,3.199999881,3,0.1761186264,3,0.182552504,0.006433877608,3844,3714
Mouse,POLYIC_20190618_mouse35__E3_P1,x,7,3.199999881,6,0.1521852237,1,0.1580506193,0.005865395553,3844,3714
Mouse,POLYIC_20190618_mouse35__E3_P1,x,8,3.199999881,0,0.1365764828,3,0.1378567582,0.001280275382,3844,3714
Mouse,POLYIC_20190618_mouse35__E3_P1,y,2,4.999999925,1,0.5055028463,1,0.5513366912,0.04583384491,5270,5162
Mouse,POLYIC_20190618_mouse35__E3_P1,y,3,4.999999925,2,0.3673624288,0,0.3798915149,0.01252908607,5270,5162
Mouse,POLYIC_20190618_mouse35__E3_P1,y,4,4.999999925,1,0.2540796964,3,0.3014335529,0.04735385649,5270,5162
Mouse,POLYIC_20190618_mouse35__E3_P1,y,5,4.999999925,1,0.2261859583,2,0.5091049981,0.2829190398,5270,5162
Mouse,POLYIC_20190618_mouse35__E3_P1,y,6,4.999999925,2,0.1861480076,3,0.2512592019,0.06511119427,5270,5162
Mouse,POLYIC_20190618_mouse35__E3_P1,y,7,4.999999925,5,0.1609108159,2,0.17396358,0.01305276407,5270,5162
Mouse,POLYIC_20190618_mouse35__E3_P1,y,8,4.999999925,1,0.1470588235,7,0.2539713289,0.1069125054,5270,5162
Mouse,POLYIC_20190618_mouse36__E3_P1,x,2,3.199999881,0,0.5096822244,0,0.5041797283,-0.005502496111,4028,3828
Mouse,POLYIC_20190618_mouse36__E3_P1,x,3,3.199999881,2,0.3475670308,2,0.3432601881,-0.004306842697,4028,3828
Mouse,POLYIC_20190618_mouse36__E3_P1,x,4,3.199999881,0,0.2720953327,0,0.2735109718,0.001415639116,4028,3828
Mouse,POLYIC_20190618_mouse36__E3_P1,x,5,3.199999881,4,0.2100297915,4,0.2058516196,-0.004178171815,4028,3828
Mouse,POLYIC_20190618_mouse36__E3_P1,x,6,3.199999881,5,0.1757696127,1,0.1745036573,-0.001265955449,4028,3828
Mouse,POLYIC_20190618_mouse36__E3_P1,x,7,3.199999881,0,0.1631082423,6,0.1593521421,-0.003756100193,4028,3828
Mouse,POLYIC_20190618_mouse36__E3_P1,x,8,3.199999881,0,0.1422542205,3,0.1400208986,-0.002233321815,4028,3828
Mouse,POLYIC_20190618_mouse36__E3_P1,y,2,4.999999925,1,0.5084714549,0,0.5891089109,0.08063745601,5430,5252
Mouse,POLYIC_20190618_mouse36__E3_P1,y,3,4.999999925,2,0.364825046,0,0.3693830922,0.004558046115,5430,5252
Mouse,POLYIC_20190618_mouse36__E3_P1,y,4,4.999999925,1,0.261694291,2,0.3113099772,0.04961568618,5430,5252
Mouse,POLYIC_20190618_mouse36__E3_P1,y,5,4.999999925,4,0.2213627993,0,0.5045696877,0.2832068885,5430,5252
Mouse,POLYIC_20190618_mouse36__E3_P1,y,6,4.999999925,5,0.1918968692,2,0.2260091394,0.03411227013,5430,5252
Mouse,POLYIC_20190618_mouse36__E3_P1,y,7,4.999999925,3,0.1633517495,0,0.1749809596,0.01162921009,5430,5252
Mouse,POLYIC_20190618_mouse36__E3_P1,y,8,4.999999925,1,0.1333333333,4,0.2271515613,0.09381822798,5430,5252
Mouse,POLYIC_20190619_mouse38__E3_P1,x,2,3.199999881,1,0.5128744088,1,0.5245464248,0.01167201593,3806,3748
Mouse,POLYIC_20190619_mouse38__E3_P1,x,3,3.199999881,2,0.3399894903,2,0.3375133404,-0.00247614983,3806,3748
Mouse,POLYIC_20190619_mouse38__E3_P1,x,4,3.199999881,3,0.2716763006,3,0.2782817503,0.006605449689,3806,3748
Mouse,POLYIC_20190619_mouse38__E3_P1,x,5,3.199999881,0,0.2086179716,2,0.2137139808,0.005096009166,3806,3748
Mouse,POLYIC_20190619_mouse38__E3_P1,x,6,3.199999881,1,0.1784025223,5,0.1830309498,0.004628427507,3806,3748
Mouse,POLYIC_20190619_mouse38__E3_P1,x,7,3.199999881,0,0.1542301629,4,0.1510138741,-0.003216288835,3806,3748
Mouse,POLYIC_20190619_mouse38__E3_P1,x,8,3.199999881,7,0.1371518655,3,0.1499466382,0.01279477273,3806,3748
Mouse,POLYIC_20190619_mouse38__E3_P1,y,2,4.999999925,0,0.5113886848,1,0.5390151515,0.02762646672,5444,5280
Mouse,POLYIC_20190619_mouse38__E3_P1,y,3,4.999999925,0,0.3512123439,2,0.371969697,0.0207573531,5444,5280
Mouse,POLYIC_20190619_mouse38__E3_P1,y,4,4.999999925,2,0.2613886848,3,0.3075757576,0.04618707279,5444,5280
Mouse,POLYIC_20190619_mouse38__E3_P1,y,5,4.999999925,3,0.2274063189,0,0.5354166667,0.3080103478,5444,5280
Mouse,POLYIC_20190619_mouse38__E3_P1,y,6,4.999999925,0,0.1794636297,5,0.2113636364,0.03190000668,5444,5280
Mouse,POLYIC_20190619_mouse38__E3_P1,y,7,4.999999925,5,0.1607274063,4,0.2047348485,0.04400744217,5444,5280
Mouse,POLYIC_20190619_mouse38__E3_P1,y,8,4.999999925,1,0.1469507715,6,0.2119318182,0.06498104669,5444,5280
Mouse,POLYIC_20190619_mouse39__E3_P1,x,2,3.199999881,0,0.5027610442,0,0.5010293361,-0.001731708098,3984,3886
Mouse,POLYIC_20190619_mouse39__E3_P1,x,3,3.199999881,2,0.3355923695,1,0.3486875965,0.01309522702,3984,3886
Mouse,POLYIC_20190619_mouse39__E3_P1,x,4,3.199999881,2,0.2592871486,2,0.2609366958,0.001649547237,3984,3886
Mouse,POLYIC_20190619_mouse39__E3_P1,x,5,3.199999881,2,0.2103413655,3,0.2207925888,0.01045122332,3984,3886
Mouse,POLYIC_20190619_mouse39__E3_P1,x,6,3.199999881,2,0.1739457831,3,0.1767884714,0.002842688303,3984,3886
Mouse,POLYIC_20190619_mouse39__E3_P1,x,7,3.199999881,2,0.1581325301,2,0.171641791,0.01350926092,3984,3886
Mouse,POLYIC_20190619_mouse39__E3_P1,x,8,3.199999881,6,0.1357931727,6,0.1340710242,-0.001722148501,3984,3886
Mouse,POLYIC_20190619_mouse39__E3_P1,y,2,4.999999925,1,0.5052727273,0,0.5410654828,0.03579275552,5500,5406
Mouse,POLYIC_20190619_mouse39__E3_P1,y,3,4.999999925,2,0.3507272727,1,0.3916019238,0.04087465106,5500,5406
Mouse,POLYIC_20190619_mouse39__E3_P1,y,4,4.999999925,2,0.2672727273,0,0.303736589,0.0364638617,5500,5406
Mouse,POLYIC_20190619_mouse39__E3_P1,y,5,4.999999925,3,0.236,0,0.5201627821,0.2841627821,5500,5406
Mouse,POLYIC_20190619_mouse39__E3_P1,y,6,4.999999925,2,0.1774545455,4,0.1984831669,0.0210286214,5500,5406
Mouse,POLYIC_20190619_mouse39__E3_P1,y,7,4.999999925,3,0.1658181818,2,0.2105068442,0.04468866243,5500,5406
Mouse,POLYIC_20190619_mouse39__E3_P1,y,8,4.999999925,2,0.1425454545,6,0.2119866815,0.06944122692,5500,5406
Mouse,POLYIC_20190619_mouse42__E3_P1,x,2,3.199999881,0,0.5025037556,1,0.509849663,0.007345907404,3994,3858
Mouse,POLYIC_20190619_mouse42__E3_P1,x,3,3.199999881,1,0.3395092639,1,0.3644375324,0.0249282685,3994,3858
Mouse,POLYIC_20190619_mouse42__E3_P1,x,4,3.199999881,2,0.2661492238,1,0.2638672888,-0.002281935085,3994,3858
Mouse,POLYIC_20190619_mouse42__E3_P1,x,5,3.199999881,0,0.2193289935,0,0.2174701918,-0.001858801681,3994,3858
Mouse,POLYIC_20190619_mouse42__E3_P1,x,6,3.199999881,4,0.1705057586,1,0.1866251944,0.01611943576,3994,3858
Mouse,POLYIC_20190619_mouse42__E3_P1,x,7,3.199999881,6,0.1609914872,4,0.1638154484,0.002823961188,3994,3858
Mouse,POLYIC_20190619_mouse42__E3_P1,x,8,3.199999881,2,0.1357035553,1,0.1524105754,0.01670702009,3994,3858
Mouse,POLYIC_20190619_mouse42__E3_P1,y,2,4.999999925,1,0.5154735272,0,0.5320633723,0.01658984509,5364,5302
