condition,domain,subject,boundary_band_probability_std,boundary_band_intermediate_0.1_0.9_percent,boundary_band_gradient_mean_per_native_pixel,probability_isocontour_points,probability_isocontour_subvoxel_coordinate_percent,probability_isocontour_mean_fractional_offset
baseline_128,Mouse,POLYIC_20190524_polyic___E9_P1_1,0.44334232807159424,18.17124634345178,0.18982087075710297,9704,49.93301731244848,0.15762231251208306
higher_res_192,Mouse,POLYIC_20190524_polyic___E9_P1_1,0.44651299715042114,16.80063620236129,0.19213874638080597,9719,49.953698940220185,0.15334405671429668
baseline_128,Mouse,POLYIC_20190531_polyic_m__E3_P1,0.4466001093387604,17.10662258497779,0.2066982388496399,9360,49.957264957264954,0.15583517705738484
higher_res_192,Mouse,POLYIC_20190531_polyic_m__E3_P1,0.4488033056259155,15.78460277377474,0.20928552746772766,9441,49.92055926278996,0.15375838135685335
baseline_128,Mouse,POLYIC_20190531_polyic_m__E3_P1_1,0.4455502927303314,18.285745099625224,0.20592714846134186,9078,49.93941396783433,0.15745639605496256
higher_res_192,Mouse,POLYIC_20190531_polyic_m__E3_P1_1,0.4463067650794983,16.771738828561116,0.20783452689647675,9232,49.90251299826689,0.15238420139393244
baseline_128,Mouse,POLYIC_20190531_polyic_m__E3_P1_10,0.4512689709663391,15.953204637283122,0.20517820119857788,9303,49.97312694829625,0.1610256388110999
higher_res_192,Mouse,POLYIC_20190531_polyic_m__E3_P1_10,0.45037782192230225,15.14579597999434,0.20931699872016907,9403,49.9734127406147,0.15424061893276658
baseline_128,Mouse,POLYIC_20190531_polyic_m__E3_P1_11,0.4479353129863739,16.98391420911528,0.2033318132162094,9135,49.961685823754785,0.16176097390569508
higher_res_192,Mouse,POLYIC_20190531_polyic_m__E3_P1_11,0.4478074610233307,16.027716794731063,0.2033655047416687,9208,49.95655951346655,0.15237282364551716
baseline_128,Mouse,POLYIC_20190531_polyic_m__E3_P1_12,0.44609037041664124,17.625080580442305,0.2067941278219223,9086,49.94497028395333,0.15622091289940956
higher_res_192,Mouse,POLYIC_20190531_polyic_m__E3_P1_12,0.44599223136901855,16.457276205464954,0.20904898643493652,9146,49.961731904657775,0.15292215700751
baseline_128,Mouse,POLYIC_20190531_polyic_m__E3_P1_13,0.4472198784351349,17.24581376145547,0.2067805528640747,9307,49.91941549371441,0.16006311609560336
higher_res_192,Mouse,POLYIC_20190531_polyic_m__E3_P1_13,0.4489913284778595,15.811231686708286,0.21066546440124512,9399,49.96276199595702,0.15532767752452523
baseline_128,Mouse,POLYIC_20190531_polyic_m__E3_P1_2,0.4472460448741913,16.143206281524623,0.20791752636432648,9608,49.97398001665279,0.16295720674483277
higher_res_192,Mouse,POLYIC_20190531_polyic_m__E3_P1_2,0.4468653202056885,15.597091598830318,0.21030497550964355,9728,49.93318256578947,0.1565615244951744
baseline_128,Mouse,POLYIC_20190531_polyic_m__E3_P1_3,0.45321276783943176,15.411022568131964,0.19641104340553284,9829,49.93895615016787,0.15900931469022908
higher_res_192,Mouse,POLYIC_20190531_polyic_m__E3_P1_3,0.4510219395160675,14.70691646993822,0.1984076201915741,10434,49.928119608970675,0.15051815295455326
