task,transform,stage,relative_l2,cosine,subject
lesion,resampling_floor,encoder_level4,4.460875970835332e-06,0.9999999403953552,20170222CH_Exp3_zfp_M08
lesion,resampling_floor,canvas_level4,4.460875970835332e-06,0.9999999403953552,20170222CH_Exp3_zfp_M08
lesion,resampling_floor,canvas_level3,7.23830598872155e-05,1.0,20170222CH_Exp3_zfp_M08
lesion,resampling_floor,canvas_level2,0.00015997583977878094,1.0,20170222CH_Exp3_zfp_M08
lesion,resampling_floor,canvas_level1,0.00016952464648056775,1.0,20170222CH_Exp3_zfp_M08
lesion,resampling_floor,canvas_level0,0.00022620460367761552,0.9999998807907104,20170222CH_Exp3_zfp_M08
lesion,resampling_floor,output_logits,6.845260213594884e-05,1.0,20170222CH_Exp3_zfp_M08
lesion,resampling_floor,query_mask_embedding,3.3171709219459444e-06,1.0,20170222CH_Exp3_zfp_M08
lesion,axis0_+1mm,input,1.7211343674716773e-06,1.0,20170222CH_Exp3_zfp_M08
lesion,axis0_+1mm,encoder_level0,0.008693796582520008,0.999967098236084,20170222CH_Exp3_zfp_M08
lesion,axis0_+1mm,encoder_level1,0.19490410387516022,0.980823278427124,20170222CH_Exp3_zfp_M08
lesion,axis0_+1mm,encoder_level2,0.18816669285297394,0.9821373224258423,20170222CH_Exp3_zfp_M08
lesion,axis0_+1mm,encoder_level3,0.1746070384979248,0.984639048576355,20170222CH_Exp3_zfp_M08
lesion,axis0_+1mm,encoder_level4,0.16110318899154663,0.9870375990867615,20170222CH_Exp3_zfp_M08
lesion,axis0_+1mm,canvas_level4,0.16110318899154663,0.9870375990867615,20170222CH_Exp3_zfp_M08
lesion,axis0_+1mm,canvas_level3,0.22053809463977814,0.9753824472427368,20170222CH_Exp3_zfp_M08
lesion,axis0_+1mm,canvas_level2,0.21055439114570618,0.9775840044021606,20170222CH_Exp3_zfp_M08
lesion,axis0_+1mm,canvas_level1,0.16446271538734436,0.986392617225647,20170222CH_Exp3_zfp_M08
lesion,axis0_+1mm,canvas_level0,0.0975731760263443,0.9952480792999268,20170222CH_Exp3_zfp_M08
lesion,axis0_+1mm,output_logits,0.03245774656534195,0.9994730353355408,20170222CH_Exp3_zfp_M08
lesion,axis0_+1mm,query_mask_embedding,0.007029090542346239,0.9999755024909973,20170222CH_Exp3_zfp_M08
lesion,axis0_+2mm,input,1.7780679399947985e-06,1.0,20170222CH_Exp3_zfp_M08
lesion,axis0_+2mm,encoder_level0,0.04264860227704048,0.99912029504776,20170222CH_Exp3_zfp_M08
lesion,axis0_+2mm,encoder_level1,0.0986986830830574,0.9952494502067566,20170222CH_Exp3_zfp_M08
